Opportunity Owner,Segment,Type,Source,Inbound Type,Current Stage (as of data pull),Base Annual Contract Value,Created Date,SQL Datestamp,SAL Datestamp,SQO Datestamp,Close Date,Funnel Stage Reached
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,1/7/2024 0:00:00,,,,1/16/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,196.00",10/11/2023 0:00:00,,,,10/12/2023 0:00:00,
Fabian,Mid-Market,New,Marketing , Website Direct,Closed Won,"185,430.00",10/5/2023 0:00:00,10/5/2023 8:45:00,10/12/2023 10:52:00,"10/12/2023, 10:53 AM",10/12/2023 0:00:00,4 - Closed Won
Ian,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,1/4/2024 0:00:00,1/4/2024 5:52:00,,"3/13/2024, 9:00 AM",1/16/2024 0:00:00,3 - SQO
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"606,192.00",10/3/2023 0:00:00,,,,10/13/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,696.00",10/11/2023 0:00:00,,,,10/13/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"3,840.00",10/13/2023 0:00:00,,,,10/16/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,888.00",8/18/2023 0:00:00,,,,10/16/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,770.00",10/9/2023 0:00:00,,,,10/16/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,524.00",10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,121.60",10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,089.00",10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,528.00",10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,200.00",10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Ian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"67,500.00",11/9/2023 0:00:00,11/9/2023 10:37:00,11/9/2023 10:37:00,,1/11/2024 0:00:00,2 - SAL
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,228.00",10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,,10/16/2023 0:00:00,,,,10/16/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,454.00",9/8/2023 0:00:00,,,,10/17/2023 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Won,"3,630.00",10/16/2023 0:00:00,,,,10/17/2023 0:00:00,
Ian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"89,520.00",10/12/2023 0:00:00,,,,10/17/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"10,225.80",10/16/2023 0:00:00,,,,10/18/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,583.00",10/17/2023 0:00:00,,,,10/18/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,670.00",10/17/2023 0:00:00,,,,10/18/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,527.60",10/17/2023 0:00:00,,,,10/18/2023 0:00:00,
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,"594,000.00",7/3/2023 0:00:00,7/3/2023 12:29:00,7/3/2023 12:29:00,"7/28/2023, 12:53 PM",1/10/2024 0:00:00,3 - SQO
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,422.00",10/17/2023 0:00:00,,,,10/18/2023 0:00:00,
Judy,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"18,000.00",10/12/2023 0:00:00,,,,1/10/2024 0:00:00,
Judy,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"19,200.00",10/18/2023 0:00:00,,,,1/10/2024 0:00:00,
Bobby,Mid-Market,Expansion,Marketing , Event,Closed Won,,9/19/2023 0:00:00,,,,10/18/2023 0:00:00,
Bobby,Mid-Market,New,Marketing , Website Direct,Closed Won,"19,392.00",10/17/2023 0:00:00,10/17/2023 14:37:00,10/17/2023 14:37:00,"10/17/2023, 3:10 PM",10/18/2023 0:00:00,4 - Closed Won
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,,10/12/2023 0:00:00,,,,1/9/2024 0:00:00,
Myles,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"20,400.00",11/14/2023 0:00:00,11/14/2023 14:25:00,11/14/2023 14:25:00,"11/21/2023, 12:03 PM",1/9/2024 0:00:00,3 - SQO
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"2,412.00",10/18/2023 0:00:00,,,,10/19/2023 0:00:00,
Katie,Enterprise,New,SDR Outbound,Outbound,Closed Lost,"37,800.00",10/11/2023 0:00:00,10/11/2023 7:01:00,10/25/2023 10:49:00,"11/13/2023, 12:37 PM",1/8/2024 0:00:00,3 - SQO
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"24,000.00",12/4/2023 0:00:00,,,,1/8/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"9,540.00",10/19/2023 0:00:00,,,,10/19/2023 0:00:00,
Ian,Mid-Market,New,AE Outbound,Outbound,Closed Won,"32,112.00",8/4/2023 0:00:00,8/4/2023 11:54:00,8/4/2023 11:54:00,"9/13/2023, 3:19 PM",10/19/2023 0:00:00,4 - Closed Won
Fabian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"10,200.00",10/17/2023 0:00:00,,,,10/19/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,310.00",10/16/2023 0:00:00,,,,10/20/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,480.00",10/18/2023 0:00:00,,,,10/20/2023 0:00:00,
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"72,000.00",10/24/2023 0:00:00,10/24/2023 12:49:00,10/24/2023 12:49:00,"10/27/2023, 1:06 PM",1/8/2024 0:00:00,3 - SQO
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,10/25/2023 0:00:00,10/25/2023 11:17:00,10/25/2023 11:17:00,,1/8/2024 0:00:00,2 - SAL
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,10/31/2023 0:00:00,10/31/2023 14:11:00,10/31/2023 14:11:00,,1/8/2024 0:00:00,2 - SAL
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"31,046.40",10/18/2023 0:00:00,,,,10/20/2023 0:00:00,
Fabian,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"108,000.00",7/6/2023 0:00:00,7/6/2023 9:38:00,7/12/2023 7:32:00,"8/10/2023, 10:58 AM",1/8/2024 0:00:00,3 - SQO
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"84,000.00",11/4/2023 0:00:00,11/4/2023 5:36:00,11/15/2023 8:32:00,"11/15/2023, 8:32 AM",1/8/2024 0:00:00,3 - SQO
Myles,Mid-Market,New,Marketing , Website Direct,Closed Lost,"20,054.88",11/21/2023 0:00:00,11/21/2023 6:48:00,11/21/2023 6:48:00,"11/21/2023, 6:49 AM",1/8/2024 0:00:00,3 - SQO
Myles,Mid-Market,New,Marketing , Event,Closed Lost,,12/4/2023 0:00:00,12/4/2023 12:42:00,12/4/2023 12:42:00,,1/8/2024 0:00:00,2 - SAL
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,920.40",10/17/2023 0:00:00,,,,10/20/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"6,240.00",9/27/2023 0:00:00,,,,1/6/2024 0:00:00,
Cindy,Enterprise,New,Marketing , Event,Closed Lost,"12,000.00",12/3/2023 0:00:00,12/3/2023 11:49:00,12/3/2023 11:49:00,"12/3/2023, 11:52 AM",1/6/2024 0:00:00,3 - SQO
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,854.40",10/17/2023 0:00:00,,,,10/20/2023 0:00:00,
Henry,Enterprise,New,AE Outbound,Outbound,Closed Lost,,11/15/2023 0:00:00,11/15/2023 11:39:00,11/15/2023 11:39:00,,1/5/2024 0:00:00,2 - SAL
Ian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"5,580.00",10/18/2023 0:00:00,,,,10/20/2023 0:00:00,
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"54,000.00",8/23/2023 0:00:00,8/23/2023 17:15:00,8/23/2023 17:15:00,"9/5/2023, 10:03 AM",1/5/2024 0:00:00,3 - SQO
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"4,240.80",10/19/2023 0:00:00,,,,10/20/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,871.20,10/10/2023 0:00:00,,,,10/23/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,528.00,10/10/2023 0:00:00,,,,10/23/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,024.00",10/13/2023 0:00:00,,,,10/23/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Content Forms,Closed Won,"18,753.00",10/16/2023 0:00:00,,,,10/23/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"2,988.00",10/18/2023 0:00:00,,,,10/23/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,630.00",10/23/2023 0:00:00,,,,10/23/2023 0:00:00,
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"36,000.00",10/24/2023 0:00:00,10/24/2023 11:54:00,10/25/2023 11:25:00,"11/5/2023, 3:54 PM",1/3/2024 0:00:00,3 - SQO
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"24,000.00",10/26/2023 0:00:00,10/26/2023 12:35:00,11/2/2023 13:50:00,"11/2/2023, 1:50 PM",1/3/2024 0:00:00,3 - SQO
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,11/1/2023 0:00:00,11/1/2023 14:35:00,12/13/2023 14:00:00,,1/3/2024 0:00:00,2 - SAL
Myles,Mid-Market,New,Marketing , Website Direct,Closed Lost,,12/8/2023 0:00:00,12/8/2023 9:22:00,12/13/2023 7:00:00,,1/3/2024 0:00:00,2 - SAL
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,732.20",10/4/2023 0:00:00,,,,10/23/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,760.00",10/17/2023 0:00:00,,,,10/23/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,444.00",10/18/2023 0:00:00,,,,10/23/2023 0:00:00,
Cindy,Enterprise,New,SDR Outbound,Outbound,Closed Lost,,10/12/2023 0:00:00,10/12/2023 12:21:00,,,1/2/2024 0:00:00,1 - SQL
Ian,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,12/20/2023 0:00:00,12/20/2023 8:26:00,,,1/2/2024 0:00:00,1 - SQL
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,9/11/2023 0:00:00,9/11/2023 14:03:00,9/11/2023 14:03:00,,1/2/2024 0:00:00,2 - SAL
Katie,Enterprise,Expansion,Marketing , Event,Closed Lost,"21,000.00",7/3/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"48,000.00",7/5/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"48,000.00",7/6/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Website Direct,Closed Lost,,7/25/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,,7/25/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,7/26/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,New,SDR Outbound,Outbound,Closed Lost,,7/26/2023 0:00:00,7/26/2023 8:02:00,8/7/2023 8:02:00,,12/31/2023 0:00:00,2 - SAL
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,7/27/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Lost,,7/27/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Lost,,8/23/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,8/30/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"48,000.00",9/7/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"7,200.00",9/22/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"312,000.00",10/19/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"13,543.20",11/16/2023 0:00:00,,,,12/31/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,11/17/2023 0:00:00,,,,12/31/2023 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"1,800.00",11/6/2023 0:00:00,,,,12/31/2023 0:00:00,
Cindy,Enterprise,New,SDR Outbound,Outbound,Closed Lost,"24,000.00",7/17/2023 0:00:00,7/17/2023 11:21:00,7/18/2023 9:19:00,"7/18/2023, 9:19 AM",12/31/2023 0:00:00,3 - SQO
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,,8/17/2023 0:00:00,8/17/2023 12:03:00,8/17/2023 12:03:00,,12/31/2023 0:00:00,2 - SAL
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,,9/12/2023 0:00:00,9/12/2023 5:55:00,9/12/2023 5:55:00,,12/31/2023 0:00:00,2 - SAL
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,,9/18/2023 0:00:00,9/18/2023 13:15:00,9/18/2023 13:15:00,,12/31/2023 0:00:00,2 - SAL
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,,9/25/2023 0:00:00,9/25/2023 10:01:00,9/25/2023 10:01:00,,12/31/2023 0:00:00,2 - SAL
Gabby,Mid-Market,New,Marketing , Website Direct,Closed Lost,,8/3/2023 0:00:00,8/3/2023 7:44:00,8/3/2023 7:44:00,,12/31/2023 0:00:00,2 - SAL
Gabby,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"29,265.00",8/4/2023 0:00:00,8/4/2023 14:25:00,8/9/2023 8:25:00,,12/31/2023 0:00:00,2 - SAL
Gabby,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"27,000.00",8/25/2023 0:00:00,8/25/2023 11:00:00,9/5/2023 8:20:00,"9/12/2023, 10:05 AM",12/31/2023 0:00:00,3 - SQO
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Lost,"24,494.40",11/7/2023 0:00:00,,,,12/31/2023 0:00:00,
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,8/7/2023 0:00:00,8/7/2023 13:38:00,8/11/2023 6:58:00,,12/31/2023 0:00:00,2 - SAL
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,8/9/2023 0:00:00,8/9/2023 8:20:00,8/23/2023 13:52:00,,12/31/2023 0:00:00,2 - SAL
Myles,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,8/24/2023 0:00:00,8/24/2023 8:13:00,8/24/2023 8:13:00,,12/31/2023 0:00:00,2 - SAL
Myles,Mid-Market,New,Marketing , Event,Closed Lost,,9/19/2023 0:00:00,9/19/2023 8:28:00,9/28/2023 9:03:00,,12/31/2023 0:00:00,2 - SAL
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,956.80",10/19/2023 0:00:00,,,,10/23/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,799.00",10/23/2023 0:00:00,,,,10/23/2023 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"10,886.40",10/17/2023 0:00:00,,,,10/23/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,316.40",10/17/2023 0:00:00,,,,10/24/2023 0:00:00,
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"79,200.00",8/31/2023 0:00:00,8/31/2023 13:34:00,8/31/2023 13:34:00,"10/3/2023, 11:20 AM",12/29/2023 0:00:00,3 - SQO
Fabian,Mid-Market,New,Marketing , Website Direct,Closed Lost,,9/21/2023 0:00:00,9/21/2023 12:08:00,9/27/2023 14:12:00,,12/29/2023 0:00:00,2 - SAL
Fabian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Lost,"8,100.60",10/3/2023 0:00:00,,,,12/29/2023 0:00:00,
Fabian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Lost,"4,080.00",10/5/2023 0:00:00,,,,12/29/2023 0:00:00,
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,10/23/2023 0:00:00,10/23/2023 10:59:00,10/23/2023 10:59:00,,12/29/2023 0:00:00,2 - SAL
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,699.20",10/17/2023 0:00:00,,,,10/24/2023 0:00:00,
Bobby,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"36,000.00",7/19/2023 0:00:00,7/19/2023 11:16:00,7/19/2023 11:16:00,"7/25/2023, 12:05 PM",12/29/2023 0:00:00,3 - SQO
Bobby,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,10/17/2023 0:00:00,10/17/2023 10:09:00,10/17/2023 10:09:00,,12/29/2023 0:00:00,2 - SAL
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,290.00",10/17/2023 0:00:00,,,,10/24/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,920.00",10/17/2023 0:00:00,,,,10/24/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"2,160.00",12/22/2023 0:00:00,,,,12/28/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,253.60",10/19/2023 0:00:00,,,,10/24/2023 0:00:00,
Bobby,Mid-Market,New,AE Outbound,Outbound,Closed Won,"46,483.20",10/19/2023 0:00:00,10/19/2023 13:06:00,10/19/2023 13:06:00,"10/20/2023, 10:05 AM",10/24/2023 0:00:00,4 - Closed Won
Gabby,Mid-Market,New,AE Outbound,Outbound,Closed Won,"37,188.00",8/25/2023 0:00:00,8/25/2023 7:22:00,8/25/2023 7:22:00,"9/18/2023, 6:54 PM",10/24/2023 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,410.00",10/17/2023 0:00:00,,,,10/25/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,,10/25/2023 0:00:00,,,,10/25/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"15,000.00",7/20/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,10/2/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,,10/2/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,"3,750.00",10/27/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,,11/7/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,,11/8/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,Marketing , Event,Closed Lost,,11/9/2023 0:00:00,,,,12/27/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"17,556.00",10/23/2023 0:00:00,,,,10/25/2023 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,524.40",10/16/2023 0:00:00,,,,10/25/2023 0:00:00,
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Won,"9,120.00",10/24/2023 0:00:00,10/24/2023 6:22:00,10/24/2023 6:22:00,"10/25/2023, 7:37 AM",10/25/2023 0:00:00,4 - Closed Won
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"7,968.00",8/2/2023 0:00:00,,,,10/25/2023 0:00:00,
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"96,000.00",10/3/2023 0:00:00,10/3/2023 14:29:00,10/3/2023 14:29:00,"10/19/2023, 6:57 AM",12/27/2023 0:00:00,3 - SQO
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Won,"38,125.80",10/11/2023 0:00:00,10/11/2023 9:58:00,10/11/2023 9:58:00,"10/17/2023, 8:08 AM",10/25/2023 0:00:00,4 - Closed Won
Gabby,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"20,160.00",9/27/2023 0:00:00,9/27/2023 6:37:00,10/5/2023 10:45:00,"10/24/2023, 3:50 PM",10/25/2023 0:00:00,4 - Closed Won
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,11/20/2023 0:00:00,11/20/2023 11:29:00,11/28/2023 15:30:00,,12/27/2023 0:00:00,2 - SAL
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,"9,336.00",8/7/2023 0:00:00,8/7/2023 9:39:00,8/7/2023 9:39:00,"12/5/2023, 7:26 AM",12/26/2023 0:00:00,3 - SQO
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,"24,000.00",8/18/2023 0:00:00,8/18/2023 7:27:00,8/18/2023 7:27:00,"12/5/2023, 7:29 AM",12/26/2023 0:00:00,3 - SQO
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Lost,"24,000.00",8/21/2023 0:00:00,8/21/2023 7:04:00,8/21/2023 7:04:00,"12/5/2023, 7:40 AM",12/26/2023 0:00:00,3 - SQO
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,,9/19/2023 0:00:00,,,,12/26/2023 0:00:00,
Cindy,Enterprise,New,SDR Outbound,Outbound,Closed Lost,"48,000.00",9/27/2023 0:00:00,9/27/2023 10:31:00,11/7/2023 13:24:00,"11/7/2023, 1:24 PM",12/26/2023 0:00:00,3 - SQO
Cindy,Enterprise,New,SDR Outbound,Outbound,Closed Lost,"24,000.00",10/2/2023 0:00:00,10/2/2023 12:42:00,10/30/2023 9:18:00,"10/30/2023, 9:18 AM",12/26/2023 0:00:00,3 - SQO
Cindy,Enterprise,New,SDR Outbound,Outbound,Closed Lost,"48,000.00",11/20/2023 0:00:00,11/20/2023 5:29:00,12/5/2023 8:36:00,"12/5/2023, 8:36 AM",12/26/2023 0:00:00,3 - SQO
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Lost,"22,500.00",11/22/2023 0:00:00,,,,12/26/2023 0:00:00,
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,11/27/2023 0:00:00,11/27/2023 8:36:00,,,12/26/2023 0:00:00,1 - SQL
Gabby,Mid-Market,New,Marketing , Website Direct,Closed Won,"23,328.00",10/18/2023 0:00:00,10/18/2023 13:30:00,10/19/2023 13:54:00,"10/25/2023, 8:29 AM",10/25/2023 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,Marketing , Content Forms,Closed Won,"13,020.00",10/23/2023 0:00:00,,,,10/26/2023 0:00:00,
Cindy,Enterprise,New,AE Outbound,Outbound,Closed Won,"25,776.00",10/15/2023 0:00:00,10/15/2023 13:48:00,10/15/2023 13:48:00,"10/26/2023, 3:00 PM",10/26/2023 0:00:00,4 - Closed Won
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,926.80",10/18/2023 0:00:00,,,,10/26/2023 0:00:00,
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Won,"119,880.00",9/12/2023 0:00:00,9/12/2023 16:00:00,9/12/2023 16:00:00,"9/19/2023, 8:00 AM",10/26/2023 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,722.40",10/5/2023 0:00:00,,,,10/27/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"24,076.80",10/25/2023 0:00:00,,,,10/27/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,374.00",10/26/2023 0:00:00,,,,10/27/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"14,229.60",10/26/2023 0:00:00,,,,10/27/2023 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,048.00",10/26/2023 0:00:00,,,,10/27/2023 0:00:00,
Ian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"104,139.00",10/27/2023 0:00:00,,,,10/27/2023 0:00:00,
Fabian,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"68,841.60",10/20/2023 0:00:00,10/20/2023 13:11:00,10/25/2023 12:28:00,"10/27/2023, 11:21 AM",10/27/2023 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Won,"4,992.00",10/26/2023 0:00:00,,,,10/30/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"8,190.00",10/30/2023 0:00:00,,,,10/30/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,868.00",10/30/2023 0:00:00,,,,10/30/2023 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,266.00",10/26/2023 0:00:00,,,,10/30/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"24,920.40",8/30/2023 0:00:00,,,,10/31/2023 0:00:00,
Ian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,9/12/2023 0:00:00,9/12/2023 7:02:00,9/12/2023 7:02:00,,12/20/2023 0:00:00,2 - SAL
Ian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,9/14/2023 0:00:00,9/14/2023 13:41:00,9/14/2023 13:41:00,,12/20/2023 0:00:00,2 - SAL
Ian,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,"37,485.00",9/20/2023 0:00:00,9/20/2023 17:11:00,9/25/2023 8:49:00,"10/2/2023, 12:32 PM",12/20/2023 0:00:00,3 - SQO
Ian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,9/22/2023 0:00:00,9/22/2023 13:56:00,9/22/2023 13:56:00,,12/20/2023 0:00:00,2 - SAL
